patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,has_top_class
S2B_MSIL2A_20180506T105029_N9999_R051_T31UER_82_13,['Industrial or commercial units' 'Urban fabric'],train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UER_82_13,S2B_MSIL2A_20180506T105029_82_13,False,False,True
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_11_50,['Coniferous forest' 'Inland waters'],train,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_11_50,S2B_MSIL2A_20180522T093029_11_50,False,False,True
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_62_87,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_62_87,S2B_MSIL2A_20180521T100029_62_87,False,False,True
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_18_81,"['Broad-leaved forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20170812T063420_29SNC_18_81,S2A_MSIL2A_20170813T112121_18_81,False,False,True
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_85_00,"['Coniferous forest' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063425_29SND_85_0,S2A_MSIL2A_20171121T112351_85_0,False,False,True
S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_64_09,['Arable land'],train,Serbia,S1B_IW_GRDH_1SDV_20171206T163254_34TCR_64_9,S2B_MSIL2A_20171206T094349_64_9,False,False,True
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_78_53,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_78_53,S2A_MSIL2A_20171002T112112_78_53,False,False,True
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_78_50,"['Agro-forestry areas'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_78_50,S2A_MSIL2A_20171002T112112_78_50,False,False,True
S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_79_59,['Arable land'],train,Serbia,S1B_IW_GRDH_1SDV_20171206T163254_34TCR_79_59,S2B_MSIL2A_20171206T094349_79_59,False,False,True
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_34_09,['Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064605_29UPV_34_9,S2A_MSIL2A_20170717T113321_34_9,False,False,True
S2B_MSIL2A_20180421T100029_N9999_R122_T33UWQ_03_84,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165111_33UWQ_3_84,S2B_MSIL2A_20180421T100031_3_84,False,False,True
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_32_85,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Portugal,S1A_IW_GRDH_1SDV_20171221T064303_29SND_32_85,S2A_MSIL2A_20171221T112501_32_85,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_03_67,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_3_67,S2B_MSIL2A_20170924T93021_3_67,False,False,True
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_84_14,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_84_14,S2A_MSIL2A_20170701T093031_84_14,False,False,True
S2B_MSIL2A_20180225T105019_N9999_R051_T31UER_81_05,"['Arable land' 'Complex cultivation patterns'
 'Moors, heathland and sclerophyllous vegetation' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180225T055027_31UER_81_5,S2B_MSIL2A_20180225T105019_81_5,False,False,True
S2A_MSIL2A_20180225T114351_N9999_R123_T29UPU_56_80,['Arable land' 'Inland waters' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20180225T063842_29UPU_56_80,S2A_MSIL2A_20180225T114351_56_80,False,False,True
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_80_48,['Agro-forestry areas' 'Pastures'],train,Portugal,S1B_IW_GRDH_1SDV_20170701T182622_29SND_80_48,S2A_MSIL2A_20170704T112111_80_48,False,False,True
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_12_33,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171221T064238_29SND_12_33,S2A_MSIL2A_20171221T112501_12_33,False,False,True
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_68_88,['Inland waters'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_68_88,S2B_MSIL2A_20180515T094029_68_88,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_84_38,['Coniferous forest' 'Inland waters'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_84_38,S2A_MSIL2A_20171101T94132_84_38,False,False,True
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_84_53,['Agro-forestry areas' 'Broad-leaved forest' 'Pastures' 'Permanent crops'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_84_53,S2B_MSIL2A_20180515T112109_84_53,False,False,True
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_29_00,"['Arable land' 'Broad-leaved forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_29_0,S2A_MSIL2A_20170704T112111_29_0,False,False,True
S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_88_66,['Arable land'],train,Serbia,S1B_IW_GRDH_1SDV_20171206T163254_34TCR_88_66,S2B_MSIL2A_20171206T094349_88_66,False,False,True
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_48_79,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_48_79,S2A_MSIL2A_20170613T101031_48_79,False,False,True
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_04_66,['Broad-leaved forest' 'Mixed forest'],train,Austria,S1A_IW_GRDH_1SDV_20171104T165023_33TXN_4_66,S2A_MSIL2A_20171104T095201_4_66,False,False,True
S2A_MSIL2A_20170905T095031_N9999_R079_T35WPN_06_07,"['Coniferous forest' 'Inland wetlands' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170904T152443_35WPN_6_7,S2A_MSIL2A_20170905T95032_6_7,False,False,True
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_76_06,"['Broad-leaved forest' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20170701T182622_29SND_76_6,S2A_MSIL2A_20170704T112111_76_6,False,False,True
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_41_06,['Agro-forestry areas' 'Arable land' 'Broad-leaved forest' 'Mixed forest'],train,Portugal,S1A_IW_GRDH_1SDV_20170812T182712_29SNC_41_6,S2A_MSIL2A_20170813T112121_41_6,False,False,True
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_53_79,"['Coniferous forest' 'Pastures' 'Transitional woodland, shrub']",train,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_53_79,S2B_MSIL2A_20180421T114349_53_79,False,False,True
S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_77_12,['Arable land'],train,Serbia,S1B_IW_GRDH_1SDV_20170929T045327_34TCR_77_12,S2A_MSIL2A_20171002T094031_77_12,False,False,True
S2A_MSIL2A_20180413T095031_N9999_R079_T34UEG_00_56,"['Beaches, dunes, sands' 'Coniferous forest' 'Marine waters'
 'Mixed forest' 'Moors, heathland and sclerophyllous vegetation']",train,Lithuania,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_0_56,S2A_MSIL2A_20180413T095031_0_56,False,False,True
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_07_79,"['Complex cultivation patterns' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_7_79,S2B_MSIL2A_20170914T093029_7_79,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_90_77,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180525T153234_35VNK_90_77,S2B_MSIL2A_20180525T94030_90_77,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_35_09,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNJ_35_9,S2A_MSIL2A_20171101T94132_35_9,False,False,True
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_83_47,"['Arable land' 'Broad-leaved forest' 'Coniferous forest' 'Inland wetlands'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_83_47,S2B_MSIL2A_20170906T101020_83_47,False,False,True
S2B_MSIL2A_20180422T093029_N9999_R136_T34TEQ_90_86,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1B_IW_GRDH_1SDV_20180423T043716_34TEQ_90_86,S2B_MSIL2A_20180422T093029_90_86,False,False,True
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_00_69,"['Inland wetlands' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_0_69,S2B_MSIL2A_20170709T094029_0_69,False,False,True
S2B_MSIL2A_20170801T095029_N9999_R079_T33TXN_06_07,['Arable land' 'Permanent crops' 'Urban fabric'],train,Austria,S1B_IW_GRDH_1SDV_20170801T164200_33TXN_6_7,S2B_MSIL2A_20170801T095029_6_7,False,False,True
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_10_40,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_10_40,S2B_MSIL2A_20171015T104009_10_40,False,False,True
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_52_03,['Arable land' 'Coniferous forest' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_52_3,S2B_MSIL2A_20180421T114349_52_3,False,False,True
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_29_03,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Permanent crops']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_29_3,S2A_MSIL2A_20171121T112351_29_3,False,False,True
S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_87_27,['Arable land'],train,Serbia,S1B_IW_GRDH_1SDV_20170929T045327_34TCR_87_27,S2A_MSIL2A_20171002T094031_87_27,False,False,True
S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_84_61,['Arable land'],train,Serbia,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_84_61,S2A_MSIL2A_20180430T094031_84_61,False,False,True
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_01_59,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170629T153202_35VPK_1_59,S2A_MSIL2A_20170701T093031_1_59,False,False,True
S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_34_12,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20170903T153258_35VNL_34_12,S2A_MSIL2A_20170905T095031_34_12,False,False,True
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_20_87,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops' 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20180430T162450_34TEP_20_87,S2B_MSIL2A_20180502T093039_20_87,False,False,True
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_80_89,['Arable land' 'Coniferous forest' 'Urban fabric'],train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_80_89,S2B_MSIL2A_20180521T100029_80_89,False,False,True
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_10_79,"['Agro-forestry areas' 'Arable land' 'Complex cultivation patterns'
 'Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_10_79,S2B_MSIL2A_20180515T112110_10_79,False,False,True
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_42_03,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20180430T162515_34TEP_42_3,S2B_MSIL2A_20180502T093039_42_3,False,False,True
S2B_MSIL2A_20180421T100029_N9999_R122_T33UXQ_11_87,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33UXQ_11_87,S2B_MSIL2A_20180421T100029_11_87,False,False,True
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_89_07,['Coniferous forest'],train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_89_7,S2A_MSIL2A_20170701T093031_89_7,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_84_72,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_84_72,S2A_MSIL2A_20171101T094131_84_72,False,False,True
S2B_MSIL2A_20180509T092029_N9999_R093_T34TFN_09_56,"['Complex cultivation patterns' 'Inland waters'
 'Natural grassland and sparsely vegetated areas' 'Pastures']",train,Serbia,S1A_IW_GRDH_1SDV_20180511T043832_34TFN_9_56,S2B_MSIL2A_20180509T092029_9_56,False,False,True
S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_73_02,['Arable land'],train,Serbia,S1A_IW_GRDH_1SDV_20170802T163350_34TCR_73_2,S2A_MSIL2A_20170803T094031_73_2,False,False,True
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_00_61,"['Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_0_61,S2B_MSIL2A_20180515T112110_0_61,False,False,True
S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_04_47,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",train,Switzerland,S1B_IW_GRDH_1SDV_20170818T054218_32TMT_4_47,S2A_MSIL2A_20170818T103021_4_47,False,False,True
S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_83_32,['Arable land' 'Industrial or commercial units'],train,Serbia,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_83_32,S2A_MSIL2A_20180430T094031_83_32,False,False,True
S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_83_57,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170817T045612_34WFS_83_57,S2B_MSIL2A_20170817T101019_83_57,False,False,True
S2B_MSIL2A_20171107T105229_N9999_R051_T31UER_83_53,['Broad-leaved forest' 'Coniferous forest' 'Mixed forest' 'Pastures'],train,Belgium,S1B_IW_GRDH_1SDV_20171108T055808_31UER_83_53,S2B_MSIL2A_20171107T105229_83_53,False,False,True
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_30_08,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Complex cultivation patterns']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_30_8,S2B_MSIL2A_20180224T112109_30_8,False,False,True
S2A_MSIL2A_20180507T093041_N9999_R136_T35UMA_32_07,"['Broad-leaved forest' 'Coniferous forest' 'Inland wetlands'
 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20180506T042655_35UMA_32_7,S2A_MSIL2A_20180507T093041_32_7,False,False,True
S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_88_47,"['Arable land' 'Complex cultivation patterns'
 'Industrial or commercial units' 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170802T163350_34TCR_88_47,S2A_MSIL2A_20170803T094031_88_47,False,False,True
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_89_14,['Arable land' 'Permanent crops'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SNC_89_14,S2B_MSIL2A_20180515T112109_89_14,False,False,True
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_87_56,['Arable land' 'Pastures'],train,Lithuania,S1A_IW_GRDH_1SDV_20170925T043501_35ULB_87_56,S2B_MSIL2A_20170927T094019_87_56,False,False,True
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_11_37,['Arable land' 'Complex cultivation patterns' 'Urban fabric'],train,Kosovo,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_11_37,S2A_MSIL2A_20171208T093351_11_37,False,False,True
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_17_86,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_17_86,S2B_MSIL2A_20170914T93030_17_86,False,False,True
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_65_10,"['Inland wetlands' 'Transitional woodland, shrub']",train,Ireland,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_65_10,S2B_MSIL2A_20180421T114349_65_10,False,False,True
S2A_MSIL2A_20180507T093041_N9999_R136_T35UMA_04_22,"['Broad-leaved forest' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub' 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20180506T042655_35UMA_4_22,S2A_MSIL2A_20180507T93033_4_22,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_88_35,['Coniferous forest' 'Inland waters' 'Inland wetlands' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20170922T152425_35VPK_88_35,S2B_MSIL2A_20170924T093019_88_35,False,False,True
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_85_16,['Coniferous forest' 'Inland wetlands' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_85_16,S2B_MSIL2A_20170906T101020_85_16,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_38_82,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_38_82,S2B_MSIL2A_20170924T93020_38_82,False,False,True
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_64_82,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_64_82,S2B_MSIL2A_20180421T100029_64_82,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_88_29,"['Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_88_29,S2A_MSIL2A_20171101T94132_88_29,False,False,True
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_61_07,"['Coniferous forest' 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub']",train,Ireland,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_61_7,S2B_MSIL2A_20180421T114349_61_7,False,False,True
S2B_MSIL2A_20180326T112109_N9999_R037_T29SNB_30_11,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20180327T064301_29SNB_30_11,S2B_MSIL2A_20180326T112109_30_11,False,False,True
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_00_79,['Arable land' 'Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_0_79,S2A_MSIL2A_20171121T112351_0_79,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_81_57,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_81_57,S2A_MSIL2A_20171101T094131_81_57,False,False,True
S2B_MSIL2A_20180204T094159_N9999_R036_T35VNH_12_63,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180204T043318_35VNH_12_63,S2B_MSIL2A_20180204T094159_12_63,False,False,True
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGS_16_80,"['Broad-leaved forest' 'Coniferous forest' 'Inland wetlands'
 'Transitional woodland, shrub']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGS_16_80,S2B_MSIL2A_20171015T104009_16_80,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_44_88,['Broad-leaved forest' 'Inland waters'],train,Finland,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_44_88,S2B_MSIL2A_20170924T093019_44_88,False,False,True
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_11_28,"['Broad-leaved forest' 'Moors, heathland and sclerophyllous vegetation'
 'Permanent crops' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_11_28,S2B_MSIL2A_20180515T112110_11_28,False,False,True
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_39_01,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171004T183515_29SNC_39_1,S2A_MSIL2A_20171002T112111_39_1,False,False,True
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_87_77,"['Agro-forestry areas' 'Arable land' 'Complex cultivation patterns'
 'Permanent crops']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_87_77,S2B_MSIL2A_20180515T112109_87_77,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_07_32,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155448_35UMB_7_32,S2B_MSIL2A_20170924T93021_7_32,False,False,True
S2B_MSIL2A_20171107T105229_N9999_R051_T31UER_90_24,['Arable land' 'Broad-leaved forest' 'Mixed forest'],train,Belgium,S1B_IW_GRDH_1SDV_20171108T055808_31UER_90_24,S2B_MSIL2A_20171107T105229_90_24,False,False,True
